name;type;dataset;repetition;value
SDP;sequential_access_time;data/text.txt;30;0.000000
SDP;sequential_access_time;data/text.txt;31;0.000020
SDP;sequential_access_time;data/text.txt;32;0.000000
SDP;sequential_access_time;data/text.txt;33;0.000000
SDP;sequential_access_time;data/text.txt;34;0.000080
SDP;sequential_access_time;data/text.txt;35;0.000000
SDP;sequential_access_time;data/text.txt;36;0.000020
SDP;sequential_access_time;data/text.txt;37;0.000000
SDP;sequential_access_time;data/text.txt;38;0.000030
SDP;sequential_access_time;data/text.txt;39;0.000020
SDP;sequential_access_time;data/text.txt;40;0.000020
SDP;sequential_access_time;data/text.txt;41;0.000010
SDP;sequential_access_time;data/text.txt;42;0.000170
SDP;sequential_access_time;data/text.txt;43;0.000030
SDP;sequential_access_time;data/text.txt;44;0.000090
SDP;sequential_access_time;data/text.txt;45;0.000020
SDP;sequential_access_time;data/text.txt;46;0.000030
SDP;sequential_access_time;data/text.txt;47;0.000000
SDP;sequential_access_time;data/text.txt;48;0.000010
SDP;sequential_access_time;data/text.txt;49;0.000000
SDP;sequential_access_time;data/text.txt;50;0.000020
SDP;sequential_access_time;data/text.txt;51;0.000000
SDP;sequential_access_time;data/text.txt;52;0.000020
SDP;sequential_access_time;data/text.txt;53;0.000020
SDP;sequential_access_time;data/text.txt;54;0.000000
SDP;sequential_access_time;data/text.txt;55;0.000020
SDP;sequential_access_time;data/text.txt;56;0.000070
SDP;sequential_access_time;data/text.txt;57;0.000000
SDP;sequential_access_time;data/text.txt;58;0.000000
SDP;sequential_access_time;data/text.txt;59;0.000030
SDP;sequential_access_time;data/text.txt;60;0.000000
SDP;sequential_access_time;data/text.txt;61;0.000030
SDP;sequential_access_time;data/text.txt;62;0.000000
SDP;sequential_access_time;data/text.txt;63;0.000060
SDP;sequential_access_time;data/text.txt;64;0.000000
SDP;sequential_access_time;data/text.txt;65;0.000040
SDP;sequential_access_time;data/text.txt;66;0.000380
SDP;sequential_access_time;data/text.txt;67;0.000000
SDP;sequential_access_time;data/text.txt;68;0.000000
SDP;sequential_access_time;data/text.txt;69;0.000000
SDP;sequential_access_time;data/text.txt;70;0.000000
SDP;sequential_access_time;data/text.txt;71;0.000070
SDP;sequential_access_time;data/text.txt;72;0.000000
SDP;sequential_access_time;data/text.txt;73;0.000250
SDP;sequential_access_time;data/text.txt;74;0.000590
SDP;sequential_access_time;data/text.txt;75;0.000090
SDP;sequential_access_time;data/text.txt;76;0.000000
SDP;sequential_access_time;data/text.txt;77;0.000000
SDP;sequential_access_time;data/text.txt;78;0.000030
SDP;sequential_access_time;data/text.txt;79;0.000560
SDP;sequential_access_time;data/text.txt;80;0.000000
SDP;sequential_access_time;data/text.txt;81;0.000000
SDP;sequential_access_time;data/text.txt;82;0.000380
SDP;sequential_access_time;data/text.txt;83;0.000000
SDP;sequential_access_time;data/text.txt;84;0.000000
SDP;sequential_access_time;data/text.txt;85;0.000220
SDP;sequential_access_time;data/text.txt;86;0.000000
SDP;sequential_access_time;data/text.txt;87;0.000110
SDP;sequential_access_time;data/text.txt;88;0.000000
SDP;sequential_access_time;data/text.txt;89;0.000000
SDP;sequential_access_time;data/text.txt;90;0.000030
SDP;sequential_access_time;data/text.txt;91;0.000020
SDP;sequential_access_time;data/text.txt;92;0.000000
SDP;sequential_access_time;data/text.txt;93;0.000160
SDP;sequential_access_time;data/text.txt;94;0.000080
SDP;sequential_access_time;data/text.txt;95;0.000000
SDP;sequential_access_time;data/text.txt;96;0.000060
SDP;sequential_access_time;data/text.txt;97;0.000080
SDP;sequential_access_time;data/text.txt;98;0.000030
SDP;sequential_access_time;data/text.txt;99;0.000000
DAC-1;compression_time;data/text.txt;0;10.906000
DAC-1;compression_time;data/text.txt;1;10.394000
DAC-1;compression_time;data/text.txt;2;11.766000
DAC-1;compression_time;data/text.txt;3;11.605000
DAC-1;compression_time;data/text.txt;4;13.537000
DAC-1;compression_time;data/text.txt;5;12.737000
DAC-1;compression_time;data/text.txt;6;11.547000
DAC-1;compression_time;data/text.txt;7;12.537000
DAC-1;compression_time;data/text.txt;8;12.742000
DAC-1;compression_time;data/text.txt;9;14.617000
DAC-1;compression_time;data/text.txt;10;14.569000
DAC-1;compression_time;data/text.txt;11;12.202000
DAC-1;compression_time;data/text.txt;12;11.395000
DAC-1;compression_time;data/text.txt;13;10.814000
DAC-1;compression_time;data/text.txt;14;10.743000
DAC-1;compression_time;data/text.txt;15;10.173000
DAC-1;compression_time;data/text.txt;16;10.267000
DAC-1;compression_time;data/text.txt;17;10.035000
DAC-1;compression_time;data/text.txt;18;10.797000
DAC-1;compression_time;data/text.txt;19;10.264000
DAC-1;compression_time;data/text.txt;20;10.556000
DAC-1;compression_time;data/text.txt;21;11.237000
DAC-1;compression_time;data/text.txt;22;11.005000
DAC-1;compression_time;data/text.txt;23;11.226000
DAC-1;compression_time;data/text.txt;24;11.121000
DAC-1;compression_time;data/text.txt;25;10.131000
DAC-1;compression_time;data/text.txt;26;10.708000
DAC-1;compression_time;data/text.txt;27;11.301000
DAC-1;compression_time;data/text.txt;28;10.219000
DAC-1;compression_time;data/text.txt;29;10.359000
DAC-1;compression_time;data/text.txt;30;10.009000
DAC-1;compression_time;data/text.txt;31;9.967000
DAC-1;compression_time;data/text.txt;32;10.045000
DAC-1;compression_time;data/text.txt;33;10.023000
DAC-1;compression_time;data/text.txt;34;10.946000
DAC-1;compression_time;data/text.txt;35;11.026000
DAC-1;compression_time;data/text.txt;36;9.968000
DAC-1;compression_time;data/text.txt;37;10.173000
DAC-1;compression_time;data/text.txt;38;10.342000
DAC-1;compression_time;data/text.txt;39;9.910000
DAC-1;compression_time;data/text.txt;40;10.051000
DAC-1;compression_time;data/text.txt;41;9.937000
DAC-1;compression_time;data/text.txt;42;11.150000
DAC-1;compression_time;data/text.txt;43;10.164000
DAC-1;compression_time;data/text.txt;44;10.017000
DAC-1;compression_time;data/text.txt;45;10.313000
DAC-1;compression_time;data/text.txt;46;10.683000
DAC-1;compression_time;data/text.txt;47;10.325000
DAC-1;compression_time;data/text.txt;48;10.235000
DAC-1;compression_time;data/text.txt;49;10.589000
DAC-1;compression_time;data/text.txt;50;10.188000
DAC-1;compression_time;data/text.txt;51;10.011000
DAC-1;compression_time;data/text.txt;52;11.281000
DAC-1;compression_time;data/text.txt;53;10.314000
DAC-1;compression_time;data/text.txt;54;10.314000
DAC-1;compression_time;data/text.txt;55;11.144000
DAC-1;compression_time;data/text.txt;56;10.455000
DAC-1;compression_time;data/text.txt;57;10.717000
DAC-1;compression_time;data/text.txt;58;10.734000
DAC-1;compression_time;data/text.txt;59;9.774000
DAC-1;compression_time;data/text.txt;60;10.291000
DAC-1;compression_time;data/text.txt;61;9.826000
DAC-1;compression_time;data/text.txt;62;10.494000
DAC-1;compression_time;data/text.txt;63;10.616000
DAC-1;compression_time;data/text.txt;64;9.865000
DAC-1;compression_time;data/text.txt;65;10.051000
DAC-1;compression_time;data/text.txt;66;9.907000
DAC-1;compression_time;data/text.txt;67;11.539000
DAC-1;compression_time;data/text.txt;68;10.427000
DAC-1;compression_time;data/text.txt;69;10.480000
DAC-1;compression_time;data/text.txt;70;9.891000
DAC-1;compression_time;data/text.txt;71;10.567000
DAC-1;compression_time;data/text.txt;72;10.815000
DAC-1;compression_time;data/text.txt;73;10.067000
DAC-1;compression_time;data/text.txt;74;10.329000
DAC-1;compression_time;data/text.txt;75;10.455000
DAC-1;compression_time;data/text.txt;76;9.810000
DAC-1;compression_time;data/text.txt;77;10.038000
DAC-1;compression_time;data/text.txt;78;9.798000
DAC-1;compression_time;data/text.txt;79;9.771000
DAC-1;compression_time;data/text.txt;80;9.875000
DAC-1;compression_time;data/text.txt;81;9.935000
DAC-1;compression_time;data/text.txt;82;10.750000
DAC-1;compression_time;data/text.txt;83;10.335000
DAC-1;compression_time;data/text.txt;84;10.340000
DAC-1;compression_time;data/text.txt;85;9.845000
DAC-1;compression_time;data/text.txt;86;10.193000
DAC-1;compression_time;data/text.txt;87;9.967000
DAC-1;compression_time;data/text.txt;88;10.194000
DAC-1;compression_time;data/text.txt;89;11.203000
DAC-1;compression_time;data/text.txt;90;9.841000
DAC-1;compression_time;data/text.txt;91;9.951000
DAC-1;compression_time;data/text.txt;92;10.411000
DAC-1;compression_time;data/text.txt;93;11.257000
DAC-1;compression_time;data/text.txt;94;10.311000
DAC-1;compression_time;data/text.txt;95;10.375000
DAC-1;compression_time;data/text.txt;96;9.692000
DAC-1;compression_time;data/text.txt;97;9.717000
DAC-1;compression_time;data/text.txt;98;9.695000
DAC-1;compression_time;data/text.txt;99;10.594000
DAC-1;dataset_size;data/text.txt;0;543
DAC-1;compressed_size;data/text.txt;0;543
DAC-1;random_access_time;data/text.txt;0;0.010160
DAC-1;random_access_time;data/text.txt;1;0.009610
DAC-1;random_access_time;data/text.txt;2;0.009680
DAC-1;random_access_time;data/text.txt;3;0.010690
DAC-1;random_access_time;data/text.txt;4;0.010490
DAC-1;random_access_time;data/text.txt;5;0.010450
DAC-1;random_access_time;data/text.txt;6;0.010850
DAC-1;random_access_time;data/text.txt;7;0.010450
DAC-1;random_access_time;data/text.txt;8;0.010410
DAC-1;random_access_time;data/text.txt;9;0.009900
DAC-1;random_access_time;data/text.txt;10;0.010770
DAC-1;random_access_time;data/text.txt;11;0.010390
DAC-1;random_access_time;data/text.txt;12;0.010390
DAC-1;random_access_time;data/text.txt;13;0.010540
DAC-1;random_access_time;data/text.txt;14;0.010520
DAC-1;random_access_time;data/text.txt;15;0.010560
DAC-1;random_access_time;data/text.txt;16;0.010870
DAC-1;random_access_time;data/text.txt;17;0.010600
DAC-1;random_access_time;data/text.txt;18;0.010420
DAC-1;random_access_time;data/text.txt;19;0.010450
DAC-1;random_access_time;data/text.txt;20;0.010450
DAC-1;random_access_time;data/text.txt;21;0.010870
DAC-1;random_access_time;data/text.txt;22;0.010850
DAC-1;random_access_time;data/text.txt;23;0.011300
DAC-1;random_access_time;data/text.txt;24;0.010860
DAC-1;random_access_time;data/text.txt;25;0.010740
DAC-1;random_access_time;data/text.txt;26;0.010650
DAC-1;random_access_time;data/text.txt;27;0.010800
DAC-1;random_access_time;data/text.txt;28;0.010890
DAC-1;random_access_time;data/text.txt;29;0.010670
DAC-1;random_access_time;data/text.txt;30;0.010660
DAC-1;random_access_time;data/text.txt;31;0.010710
DAC-1;random_access_time;data/text.txt;32;0.010620
DAC-1;random_access_time;data/text.txt;33;0.010690
DAC-1;random_access_time;data/text.txt;34;0.010950
DAC-1;random_access_time;data/text.txt;35;0.009740
DAC-1;random_access_time;data/text.txt;36;0.009720
DAC-1;random_access_time;data/text.txt;37;0.009600
DAC-1;random_access_time;data/text.txt;38;0.009600
DAC-1;random_access_time;data/text.txt;39;0.009540
DAC-1;random_access_time;data/text.txt;40;0.009730
DAC-1;random_access_time;data/text.txt;41;0.009850
DAC-1;random_access_time;data/text.txt;42;0.010450
DAC-1;random_access_time;data/text.txt;43;0.010880
DAC-1;random_access_time;data/text.txt;44;0.010850
DAC-1;random_access_time;data/text.txt;45;0.010450
DAC-1;random_access_time;data/text.txt;46;0.010400
DAC-1;random_access_time;data/text.txt;47;0.009880
DAC-1;random_access_time;data/text.txt;48;0.010200
DAC-1;random_access_time;data/text.txt;49;0.010860
DAC-1;random_access_time;data/text.txt;50;0.010770
DAC-1;random_access_time;data/text.txt;51;0.011220
DAC-1;random_access_time;data/text.txt;52;0.010980
DAC-1;random_access_time;data/text.txt;53;0.010990
DAC-1;random_access_time;data/text.txt;54;0.010300
DAC-1;random_access_time;data/text.txt;55;0.010680
DAC-1;random_access_time;data/text.txt;56;0.010820
DAC-1;random_access_time;data/text.txt;57;0.010570
DAC-1;random_access_time;data/text.txt;58;0.010510
DAC-1;random_access_time;data/text.txt;59;0.010760
DAC-1;random_access_time;data/text.txt;60;0.010740
DAC-1;random_access_time;data/text.txt;61;0.010610
DAC-1;random_access_time;data/text.txt;62;0.011060
DAC-1;random_access_time;data/text.txt;63;0.009600
DAC-1;random_access_time;data/text.txt;64;0.009600
DAC-1;random_access_time;data/text.txt;65;0.009600
DAC-1;random_access_time;data/text.txt;66;0.009660
DAC-1;random_access_time;data/text.txt;67;0.010760
DAC-1;random_access_time;data/text.txt;68;0.011180
DAC-1;random_access_time;data/text.txt;69;0.010520
DAC-1;random_access_time;data/text.txt;70;0.010440
DAC-1;random_access_time;data/text.txt;71;0.009600
DAC-1;random_access_time;data/text.txt;72;0.009600
DAC-1;random_access_time;data/text.txt;73;0.009660
DAC-1;random_access_time;data/text.txt;74;0.009780
DAC-1;random_access_time;data/text.txt;75;0.011220
DAC-1;random_access_time;data/text.txt;76;0.010860
DAC-1;random_access_time;data/text.txt;77;0.010790
DAC-1;random_access_time;data/text.txt;78;0.010310
DAC-1;random_access_time;data/text.txt;79;0.010640
DAC-1;random_access_time;data/text.txt;80;0.010310
DAC-1;random_access_time;data/text.txt;81;0.009930
DAC-1;random_access_time;data/text.txt;82;0.010930
DAC-1;random_access_time;data/text.txt;83;0.010780
DAC-1;random_access_time;data/text.txt;84;0.010370
DAC-1;random_access_time;data/text.txt;85;0.010310
DAC-1;random_access_time;data/text.txt;86;0.010440
DAC-1;random_access_time;data/text.txt;87;0.010660
DAC-1;random_access_time;data/text.txt;88;0.010420
DAC-1;random_access_time;data/text.txt;89;0.010290
DAC-1;random_access_time;data/text.txt;90;0.010470
DAC-1;random_access_time;data/text.txt;91;0.010490
DAC-1;random_access_time;data/text.txt;92;0.010460
DAC-1;random_access_time;data/text.txt;93;0.010120
DAC-1;random_access_time;data/text.txt;94;0.010470
DAC-1;random_access_time;data/text.txt;95;0.010470
DAC-1;random_access_time;data/text.txt;96;0.010400
DAC-1;random_access_time;data/text.txt;97;0.010160
DAC-1;random_access_time;data/text.txt;98;0.010400
DAC-1;random_access_time;data/text.txt;99;0.010400
DAC-1;sequential_access_time;data/text.txt;0;0.000000
DAC-1;sequential_access_time;data/text.txt;1;0.000000
DAC-1;sequential_access_time;data/text.txt;2;0.000050
DAC-1;sequential_access_time;data/text.txt;3;0.000000
DAC-1;sequential_access_time;data/text.txt;4;0.000180
DAC-1;sequential_access_time;data/text.txt;5;0.000060
DAC-1;sequential_access_time;data/text.txt;6;0.000000
DAC-1;sequential_access_time;data/text.txt;7;0.000040
DAC-1;sequential_access_time;data/text.txt;8;0.000000
DAC-1;sequential_access_time;data/text.txt;9;0.000000
DAC-1;sequential_access_time;data/text.txt;10;0.000000
DAC-1;sequential_access_time;data/text.txt;11;0.000090
DAC-1;sequential_access_time;data/text.txt;12;0.000090
DAC-1;sequential_access_time;data/text.txt;13;0.000050
DAC-1;sequential_access_time;data/text.txt;14;0.000000
DAC-1;sequential_access_time;data/text.txt;15;0.000000
DAC-1;sequential_access_time;data/text.txt;16;0.000040
DAC-1;sequential_access_time;data/text.txt;17;0.000000
DAC-1;sequential_access_time;data/text.txt;18;0.000040
DAC-1;sequential_access_time;data/text.txt;19;0.000000
DAC-1;sequential_access_time;data/text.txt;20;0.000000
DAC-1;sequential_access_time;data/text.txt;21;0.000000
DAC-1;sequential_access_time;data/text.txt;22;0.000000
DAC-1;sequential_access_time;data/text.txt;23;0.000000
DAC-1;sequential_access_time;data/text.txt;24;0.000000
DAC-1;sequential_access_time;data/text.txt;25;0.000000
DAC-1;sequential_access_time;data/text.txt;26;0.000030
DAC-1;sequential_access_time;data/text.txt;27;0.000000
DAC-1;sequential_access_time;data/text.txt;28;0.000000
DAC-1;sequential_access_time;data/text.txt;29;0.000000
DAC-1;sequential_access_time;data/text.txt;30;0.000030
DAC-1;sequential_access_time;data/text.txt;31;0.000110
DAC-1;sequential_access_time;data/text.txt;32;0.000020
DAC-1;sequential_access_time;data/text.txt;33;0.000000
DAC-1;sequential_access_time;data/text.txt;34;0.000030
DAC-1;sequential_access_time;data/text.txt;35;0.000000
DAC-1;sequential_access_time;data/text.txt;36;0.000040
DAC-1;sequential_access_time;data/text.txt;37;0.000020
DAC-1;sequential_access_time;data/text.txt;38;0.000070
DAC-1;sequential_access_time;data/text.txt;39;0.000000
DAC-1;sequential_access_time;data/text.txt;40;0.000000
DAC-1;sequential_access_time;data/text.txt;41;0.000000
DAC-1;sequential_access_time;data/text.txt;42;0.000050
DAC-1;sequential_access_time;data/text.txt;43;0.000440
DAC-1;sequential_access_time;data/text.txt;44;0.000050
DAC-1;sequential_access_time;data/text.txt;45;0.000290
DAC-1;sequential_access_time;data/text.txt;46;0.000110
DAC-1;sequential_access_time;data/text.txt;47;0.000000
DAC-1;sequential_access_time;data/text.txt;48;0.000030
DAC-1;sequential_access_time;data/text.txt;49;0.000030
DAC-1;sequential_access_time;data/text.txt;50;0.000080
DAC-1;sequential_access_time;data/text.txt;51;0.000040
